neighborhood,price,beds,baths,toilets,extra
Located at penthouse estateLugbe Abuja,"₦ 1,200,000",3 beds,4 baths,4 Toilets,Newly BuiltTastefully finished and newly built 2 bedroom flat in a secured and accessible e.. 
Gwarinpa EstateGwarinpa Abuja,"₦ 1,600,000",2 beds,2 baths,3 Toilets,Standardly built with pop finished standard rooms with wardrobe standard bath to.. 
GwarinpaGwarinpa Abuja,"₦ 1,000,000",1 beds,1 baths,2 Toilets,"Newly BuiltVery beautiful, with 2 toilet,POP,very clean interlocked compound,and borehole w.. "
Jahi kadoJahi Abuja,"₦ 2,200,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
 oil spring behind amac market lugbe airport Lugbe Abuja,"₦ 1,600,000",3 beds,3 baths,3 Toilets,Three bedroom with a bq alone in a compound at oil spring behind amac market lug.. 
Located after iron bridgeLugbe Abuja,"₦ 800,000",2 beds,3 baths,3 Toilets,Newly BuiltTastefully finished and spacious 2 bedroom flat in a serene and secured environm.. 
Located at river park estateLugbe Abuja,"₦ 1,300,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and spacious 2 bedroom flat in a compound of 2 people at river p.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
Located along stella marris schoolLife Camp Abuja,"₦ 3,000,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltA well finished and serviced 2 bedroom flat in a serene and remote environment o.. 
Located at diamond estateLugbe Abuja,"₦ 900,000",2 beds,3 baths,3 Toilets,Newly BuiltTastefully finished and spacious 2 bedroom flat in a secured and serene estate i.. 
4thGwarinpa Abuja,"₦ 1,800,000",2 beds,2 baths,3 Toilets,Nicely built 2bedroom duplex terrace with bq well finished with Pop and Italian.. 
Located after Islamic centerLugbe Abuja,"₦ 600,000",3 beds,3 baths,3 Toilets,Nice 3 bedroom flat along Islamic center with all sort of facilities and service.. 
Dawaki news engineeringGwarinpa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,Newly vacant two bedroom with pop finished standard rooms with standard wardrobe.. 
Located behind Amac marketLugbe Abuja,"₦ 700,000",2 beds,2 baths, Toilets,A well spacious and accessible 2 bedroom flat behind Amac market with all sort o.. 
GwarinpaGwarinpa Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Nicely built with pop finished standard rooms with standard bath/toilet standard.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,800,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
"Maitama, AbujaMaitama Abuja","$ 105,000",4 beds,4 baths,5 Toilets,"Serviced24hrs light clean water, 24 hrs security,lift' central water heater, ASP protect.. "
wuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
Maitama FCT Abuja.Maitama Abuja,"₦ 4,000,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltTo Let New Renovated Luxury Fully Serviced 2 bedroom upper floor apartment wi.. 
gilmoreJahi Abuja,"₦ 2,700,000",3 beds,3 baths,4 Toilets,Newly Builtnewly built with modern materials and pop finishes standard rooms with standard .. 
Dawaki news engineering Gwarinpa Abuja,"₦ 1,700,000",2 beds,2 baths,3 Toilets,Newly BuiltNewly built with pop finished lovely interior made with modern materials and cha.. 
Located after iron bridgeLugbe Abuja,"₦ 700,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and newly built 2 bedroom flat in a secured and remote environme.. 
3rd a Gwarinpa Abuja,"₦ 1,700,000",3 beds,2 baths,4 Toilets,Standardly built with standard wardrobes standard bath toilet big living room w.. 
Trans engineering estateGwarinpa Abuja,"₦ 1,700,000",2 beds,2 baths,3 Toilets,Newly Built2 units of 2bedroom flat all ensuite.This property is newly built with top-notch.. 
GwarinpaGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,"This beautiful 2bedroom flat is located in most serene area in Gwarinpa,and has .. "
Located at crd estateLugbe Abuja,"₦ 1,000,000",3 beds,4 baths,4 Toilets,A well finished and spacious 3 bedroom flat in a secured and remote environment .. 
Area 11 Garki FCT Abuja.Garki 1 Abuja,"₦ 1,200,000",1 beds,2 baths,2 Toilets,To Let Luxury 1 bedroom Serviced and well finished apartment with air conditi.. 
Next cash & carryJahi Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Newly BuiltNewly and standardly built 3bedrooms flat with sweet pop finishes standard rooms.. 
WuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Newly BuiltNewly built with pop three bedroom apartment with standard rooms and wardrobes s.. 
Gwarinpa extensionGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,Newly BuiltNicely built with pop finishes standard rooms with standard modern wardrobes sta.. 
News engineering dawakiGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,Newly BuiltStandardly built with pop finished standard rooms with standard wardrobe standar.. 
Located along stella marris schoolLife Camp Abuja,"₦ 2,500,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltNewly built and finished 2 bedroom terrace duplex in a serene and secure environ.. 
Zone D Apo Legistrative Quarters FCT Abuja.Apo Abuja,"₦ 1,800,000",1 beds,2 baths,2 Toilets,Furnished Serviced Newly BuiltTo Let Newly built Luxury 1 bedroom fully furnished and fully serviced apartm.. 
GwarinpaGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
Located along Islamic centerLugbe Abuja,"₦ 550,000",2 beds,3 baths,3 Toilets,A nice 2 bedroom flat in a secured environment along Islamic center with all sor.. 
Main gwarinpaGwarinpa Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard living.. 
-Durumi Abuja,"₦ 2,500,000",3 beds,3 baths,3 Toilets,Serviced Newly Builtfor rent newly built 3 bedroom flat service with air conditioner and standby gen.. 
Lifecamp before the magistrate court FCT Abuja.Life Camp Abuja,"₦ 2,000,000",3 beds,4 baths,4 Toilets,To Let Newly built Luxury 3 bedroom fully finished and fully serviced upper f.. 
Sector F FHA LugbeLugbe Abuja,"₦ 400,000",1 beds,1 baths,1 Toilets,Newly BuiltNew and serviced pop finished self contained room to let around Sector F FHA Lug.. 
GwarinpaGwarinpa Abuja,"₦ 3,500,000",4 beds,4 baths,5 Toilets,Standardly built 4bedroom duplex with a room bq well built with pop finishes sta.. 
Mabushi Abuja,"₦ 2,000,000",2 beds,2 baths,2 Toilets,Serviced Newly Built2 bedroom Studio Apartment Flat / Apartment for rent Mabushi Abuja.. 
Maitama Abuja,"₦ 4,000,000",3 beds,3 baths,3 Toilets,Serviced3 bedroom Mini flat Flat / Apartment for rent Maitama Abuja.. 
Located within a serene area of wuse zoneWuse 1 Abuja,"₦ 1,000,000",1 beds,2 baths,2 Toilets,A well spacious and accessible 1 bedroom flat in a remote and accessible area at.. 
3rd Evelyn Gwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"Nicely built with pop finished standard rooms, bath/toilet with water heater nic.. "
Lifecamp-rosemarycatholicGwarinpa Abuja,"₦ 1,900,000",2 beds,2 baths,2 Toilets,Standardly built and well renovated 2bedroom flat standardly built with pop fini.. 
gilmoreJahi Abuja,"₦ 1,800,000",2 beds,2 baths,3 Toilets,Serviced Newly Builtnewly built with modern materials and pop finishes standard rooms with standard .. 
wuyeWuye Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,Serviced Newly Builtnewly built with modern materials and pop finishes standard rooms with standard .. 
Located at NIALugbe Abuja,"₦ 280,000",1 beds,1 baths,1 Toilets,A well spacious and accessible self contain in a remote and accessible environme.. 
Trans engineering EstateGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,Newly BuiltThis 6 units of 2bedroom flat is one of the best at the moment with top-notch fi.. 
Sector F FHA Lugbe Lugbe Abuja,"₦ 800,000",2 beds,3 baths,3 Toilets,Newly BuiltNew and Serviced pop well finished 2bedroom ensuite flat to let around Sector F .. 
6th Gwarinpa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,Standardly built block of flat with pop finishes standard rooms with wardrobes s.. 
Sahara estate Gwarimpa Gwarinpa Abuja,"₦ 1,500,000",2 beds,3 baths,3 Toilets,Newly BuiltNewly renovated POP well finished 2bedroom ensuite flat to let at Sahara estat.. 
Trans engineering estateGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,"This 2bedroom flat is located in a very serene environment,tared road and almost.. "
Located along games villageKaura (games Village) Abuja,"₦ 2,000,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltA well finished and newly built 2 bedroom flat in a serene and secured estate al.. 
Located at environmentalLugbe Abuja,"₦ 700,000",2 beds,2 baths,2 Toilets,A well renovated 2 bedroom flat in a secured and remote environment around envir.. 
Located at kapwa areaLugbe Abuja,"₦ 700,000",2 beds,3 baths,3 Toilets,A well spacious and accessible 2 bedroom flat in a remote and accessible area at.. 
Located at crd estateLugbe Abuja,"₦ 700,000",2 beds,3 baths,3 Toilets,A well finished and spacious 2 bedroom flat in a secured and remote environment .. 
Jahi gilmoreJahi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,ServicedStandardly built with pop finished standard rooms with standard wardrobes standa.. 
Located at new site estateLugbe Abuja,"₦ 850,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and spacious 2 bedroom flat in a remote and accessible estate be.. 
Sector F FHA Lugbe Lugbe Abuja,"₦ 1,200,000",3 beds,4 baths,4 Toilets,Newly BuiltNew and serviced pop well finished 3bedroom ensuite flat to let around Sector F .. 
Main gwarinpaGwarinpa Abuja,"₦ 1,000,000",2 beds,2 baths,2 Toilets,Nicely built with pop finished standard rooms with wardrobe average living size .. 
Gwarinpa 69Gwarinpa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,Standardly built with pop finished standard rooms with wardrobe standard bath to.. 
Located at river park estateLugbe Abuja,"₦ 1,600,000",3 beds,4 baths,4 Toilets,Newly BuiltA well spacious and newly built 3 bedroom flat in a compound of 2 tenants locate.. 
Along babagana kingibe streetGuzape Abuja,"₦ 3,500,000",4 beds, 5 baths,5 Toilets,Furnished Serviced Newly BuiltA well finished and serviced 4 bedroom flat at guzampe in a serene and remote en.. 
Located behind lugbe plazaLugbe Abuja,"₦ 400,000",1 beds,1 baths,1 Toilets,Newly renovated 1 bedroom flat in a remote and accessible area behind lugbe plaz.. 
Environmental Qtrs Lugbe Abuja,"₦ 550,000",1 beds,2 baths,2 Toilets,Standard 1bedroom flat with 2toilets to let around environmental Qtrs FHA Lugbe... 
Around Cielo lounge Lugbe Abuja,"₦ 550,000",1 beds,2 baths,2 Toilets,Newly BuiltNewly renovated pop finished 1bedroom ensuite flat with 2toilets to let around C.. 
Navy townKado Abuja,"₦ 2,300,000",3 beds,3 baths,4 Toilets,Standardly built 3bedroom flat with pop finishes standard rooms with big wardrob.. 
Minister's Hill Maitama FCT Abuja.Maitama Abuja,"₦ 1,500,000",1 beds,2 baths,2 Toilets,To Let Newly Renovated Luxury 1 bedroom fully finished and fully serviced upp.. 
Located at river park estateLugbe Abuja,"₦ 1,400,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and newly built 2 bedroom flat in a remote and accessible estate.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,800,000",2 beds,2 baths,3 Toilets,Newly BuiltNewly and standardly built with pop finished standard rooms with standard wardro.. 
GwarinpaGwarinpa Abuja,"₦ 1,600,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
Dawaki by news engineeringGwarinpa Abuja,"₦ 1,000,000",3 beds,2 baths,3 Toilets,"Newly BuiltA well built 2bedroom flat..interlock compound,all rooms ensuilt with Pop...with.. "
Located at environmentalLugbe Abuja,"₦ 950,000",3 beds,4 baths,4 Toilets,A well and newly renovated 3 bedroom flat in a secured and remote environment ar.. 
WuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Newly BuiltNewly and standardly built with pop finished standard rooms with standard wardro.. 
Main gwarinpaGwarinpa Abuja,"₦ 2,100,000",2 beds,2 baths,3 Toilets,Serviced Newly BuiltStandardly built with pop finishes standard rooms with wardrobes standard living.. 
Off Yakubu Gowon roadAsokoro Abuja,"₦ 3,000,000",2 beds,3 baths,3 Toilets,ServicedNew serviced 2bedroom ensuite flat with attached room BQ to let off Yakubu Gowon.. 
Around Cielo lounge Lugbe Abuja,"₦ 750,000",2 beds,3 baths,3 Toilets,Newly renovated pop finished 2bedroom ensuite flat to let around Cielo lounge FH.. 
"CBN Senior Staff Quarters, Garki 2Garki 2 Abuja","₦ 4,000,000",3 beds,4 baths,4 Toilets,ServicedTo Let Newly refurbished Luxury 3 bedroom fully furnished and fully serviced .. 
Katampe ExtentionKatampe Ext Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,ServicedThis beautiful 2bedroom apartment comes with the following features *24hours po.. 
Maitama FCT Abuja.Maitama Abuja,"₦ 3,500,000",1 beds,2 baths,2 Toilets,ServicedTo Let New Renovated Luxury Fully Serviced 1 bedroom upper floor apartment wi.. 
Dawaki News engineeringGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,4 Toilets,Standardly built with pop finishes 2 bedroom apartment large and standard living.. 
wuyeWuye Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,Servicednewly renovated with modern materials and pop finishes standard rooms with stand.. 
Jahi-kadoJahi Abuja,"₦ 1,800,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
1stGwarinpa Abuja,"₦ 1,600,000",3 beds,2 baths,3 Toilets,Nicely built with pop finished standard rooms with standard wardrobe standard ba.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,ServicedStandardly built with pop finishes standard rooms with standard wardrobes standa.. 
Located at river park estateLugbe Abuja,"₦ 1,100,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and nice 2 bedroom flat in a well secured and remote estate in L.. 
Katampe ExtentionKatampe Ext Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Newly BuiltThis Ineffable 3bedroom flat is located in a very serene environment with top-no.. 
GwarinpaGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,2 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard living.. 
Located at river park estateLugbe Abuja,"₦ 1,500,000",3 beds,4 baths,4 Toilets,Newly BuiltA well finished and spacious 3 bedroom flat in a compound of 2 tenant with all s.. 
"Mab global estate, GwarinpaGwarinpa Abuja","₦ 1,500,000",3 beds,3 baths,4 Toilets,Newly BuiltThis 3bedroom is located in a very Ineffable environment with top-notch faciliti.. 
Gwarinpa extension Gwarinpa Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,Nicely built with pop finishes standard room with standard bath toilet with wate.. 
Located at jahiJahi Abuja,"₦ 2,000,000",3 beds,4 baths,4 Toilets,Newly BuiltNewly built and finished 3 bedroom flat in a well secured and remote environment.. 
Main gwarinpaGwarinpa Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,Standardly built with pop finishes standard room and living room standard bath/.. 
Main gwarinpaGwarinpa Abuja,"₦ 700,000",1 beds,1 baths,1 Toilets,Standardly built with pop finished standard room with bath toilet with water hea.. 
Gwarinpa mainGwarinpa Abuja,"₦ 900,000",1 beds,1 baths,1 Toilets,Standardly built with pop finishes standard room with standard bath toilet stand.. 
Main gwarinpaGwarinpa Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,Nicely built with pop finished standard room with wardrobe standard bath toilet .. 
GwarinpaGwarinpa Abuja,"₦ 750,000",1 beds,1 baths,1 Toilets,This beautiful 1bedroom is located in a very serene environment with 24hours sec.. 
Located at sector fLugbe Abuja,"₦ 200,000",1 beds,1 baths,1 Toilets,Well accessible self contain at sector f with adequate running water.. 
Guzape FCT Abuja.Guzape Abuja,"₦ 2,200,000",2 beds,3 baths,3 Toilets,Furnished Serviced Newly BuiltTo Let Newly built Luxury 2 bedroom fully finished and fully serviced upper f.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,Standardly built with pop finishes standard living room with dining standard bed.. 
EFab Estate Life Camp Abuja,"₦ 850,000",1 beds,1 baths,2 Toilets,"Newly BuiltNewly built 1bedroom flat, 2 toilets, pop fittings, good interior space, work is.. "
WuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltBeautifully finished and newly built 3bedroom flat, 4 toilets, masterpiece pop f.. "
LifecampLife Camp Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltExquisitely finished and newly built 3bedroom flat, pop fittings, spacious sitti.. "
Lokogoma Abuja,"₦ 1,300,000",2 beds,3 baths,3 Toilets,2bedroom for rent at peace court estates Lokogoma Abuja... 
FO1 KUBWAKubwa Abuja,"₦ 1,100,000",2 beds,0 baths,0 Toilets,2 bedroom flat for rent location: fo1 kubwa no caution deposit 10% angenc an.. 
DUTSE SOKALEGwarinpa Abuja,"₦ 150,000",1 beds,0 baths,0 Toilets,portable self contain for rent in dutse sokale with water and prepaid meter c.. 
"Gudu,Dakwo Abuja","₦ 2,000,000",3 beds,0 baths,0 Toilets,For rent 3 bedrooms block of flat in a nice of Gudu agency and legal fees .. 
APO NEPAApo Abuja,"₦ 1,300,000",3 beds,3 baths,0 Toilets,For ren 3 bedrooms bungalow in apo nepa .. 
DUTSE USHAFACentral Area Abuja,"₦ 600,000",2 beds,0 baths,0 Toilets,Newly built spacious standard two bedroom apartment in a lovely and secured envi.. 
-Gwarinpa Abuja,"₦ 1,500,000",2 beds,0 baths,0 Toilets,A tastefully furnished 2 bedroom flat in a clean serene estate in gwarinpa... 
Dawaki News EngineeringGwarinpa Abuja,"₦ 650,000",1 beds,2 baths,0 Toilets,This is a lovely studio apartment kitchen with big room and two toilets toilets .. 
Arab roadKubwa Abuja,"₦ 600,000",1 beds,1 baths,2 Toilets,A newly built 1 bedroom flat with 2 toilets is for rent at Arab road Kubwa. Ther.. 
Kapwa Beside River ParkLugbe Abuja,"₦ 800,000",2 beds,0 baths,0 Toilets,A tastefully finished 2bedroom flat in a Serene environment of lugbe Federal hou.. 
"BEHIND NEPA OFFICE, BY GARKI OLD MARKETGarki 2 Abuja","₦ 800,000",1 beds,0 baths,0 Toilets,"a one bedroom apartment opposite Garki old market, neat compound with good elect.. "
FO1 KUBWA Kubwa Abuja,"₦ 650,000",1 beds,1 baths,0 Toilets,Tastefully finished and well renovated 1 bedroom flat is vacant to let in a sere.. 
SOKALE DUTSEGwarinpa Abuja,"₦ 200,000",1 beds,0 baths,0 Toilets,Spacious self contain in a lovely and secured environment. Big kitchen and bathr.. 
- Jahi Abuja,"₦ 1,800,000",2 beds,0 baths,0 Toilets,ServicedThis is a lovely apartment with good finish and standard rooms with windows and .. 
"BY NEWS ENGR, DawakiGwarinpa Abuja","₦ 1,000,000",2 beds,0 baths,0 Toilets,"Very fine 2 bedroom flat to let in Dawaki opp. news engr. nice location, beautif.. "
VON AXISLugbe Abuja,"₦ 1,000,000",2 beds,0 baths,0 Toilets,"Exquisitely finished newly built 2bedroom bungalows, large interlocked serene an.. "
-Jahi Abuja,"₦ 2,100,000",3 beds,0 baths,0 Toilets,3 bedroom flat with bq all room ensuit service in a good location at jahi rent.. 
-Mabushi Abuja,"₦ 1,500,000",3 beds,0 baths,0 Toilets,newly built 3 bedrooms flat in a six in compound the house is untarred road mabu.. 
32 ONITSHA CRESCENT OFF GIMBYA GIMBYAGarki 1 Abuja,"₦ 1,700,000",3 beds,0 baths,0 Toilets,The 3 bedroom apartment is newly renovated and in good Conditon... 
DAWAKI NEWS ENGINEERINGGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,2 Toilets,"The apartment is not more than a year, very neat and standard, call asap to make.. "
-Utako Abuja,"₦ 2,750,000",2 beds,0 baths,0 Toilets,Brand new 2 bedroom flat all room ensuite service with generator in a good locat.. 
by ECOWASAsokoro Abuja,"₦ 3,500,000",3 beds,0 baths,0 Toilets,A tastefully finished and semi serviced spacious 3 bedroom flat at asokoro by ec.. 
-Kubwa Abuja,"₦ 900,000",2 beds,0 baths,0 Toilets,"brand new apartment, quality finishing... "
-Kubwa Abuja,"₦ 1,300,000",2 beds,0 baths,0 Toilets,A very clean and modern 2 bedrooms situated in a serene area of kubwa for maximu.. 
ARMY SCHEMEKubwa Abuja,"₦ 800,000",2 beds,0 baths,0 Toilets,brand new two bedroom apartment all ensuit in Army scheme Kubwa.. 
-Jahi Abuja,"₦ 2,500,000",2 beds,0 baths,0 Toilets,"A perfectly built 2 bedroom flat with bq. The house is serviced with generator,.. "
-Jahi Abuja,"₦ 2,500,000",2 beds,0 baths,0 Toilets,It's a good 2 bedroom flat well finished with modern facilities it has Acs and c.. 
-Jahi Abuja,"₦ 2,300,000",2 beds,0 baths,0 Toilets,"Brand new, well built 2 bedroom flat serviced with generator, uniformed corporat.. "
American International schoolDurumi Abuja,"₦ 1,200,000",0 beds,0 baths,1 Toilets,"Furnished Serviced Newly BuiltFully furnished self con with AC,Tv,Dstv,Bed,Duvee,gas cooker,microwave ,washing.. "
-Jahi Abuja,"₦ 2,400,000",3 beds,3 baths,0 Toilets,A luxurious three bedroom flat newly and Tastefully built serviced with mikano d.. 
UshafaGwarinpa Abuja,"₦ 260,000",2 beds,0 baths,0 Toilets,Good place to live . With per paid meter and well secure environment . The room .. 
FEDERAL HOUSINGLugbe Abuja,"₦ 800,000",2 beds,0 baths,0 Toilets,A beautiful 2 bedroom apartment available close to the tarred road in a serene e.. 
OPPOSITE NYSC JUNCTION GUIDAKubwa Abuja,"₦ 180,000",1 beds,0 baths,0 Toilets,"Unique and standard self contained to let in kubwa,(guida) opposite nysc junctio.. "
A.A.1 EXTENSION LAYOUTKuje Abuja,"₦ 420,000",2 beds,0 baths,0 Toilets,"WARDROBE, KITCHEN CABINETS, DINING AREA, BALCONY, DISHWASHER, TILED FLOOR, PRE P.. "
EFABE GLOBAL ESTATENbora Abuja,"₦ 700,000",1 beds,0 baths,2 Toilets,A new 1 bedroom with 2 toilet new building inside efabe global for rent KITCH.. 
"PLOT 82 ARAB ROAD,Kubwa Abuja","₦ 280,000",1 beds,1 baths,0 Toilets,"HOT WATER, PRE PAID METER, TILED FLOOR. Self contain at arab road. 33kv light.. "
"BERGAR QWARI, BACK OF LABAMBA HOTEL Mpape Abuja","₦ 350,000",1 beds,0 baths,0 Toilets,"there is water, fence compound with wire, 24hour water, light, newly painted, ju.. "
-Asokoro Abuja,"₦ 2,300,000",2 beds,0 baths,2 Toilets,lovely and tastefully newly built portable 2 bedroom bungalow flat with 2 toilet.. 
"ALONG LAGOS STREET, BASSA, kiamiLugbe Abuja","₦ 150,000",1 beds,0 baths,0 Toilets,Newly built self contain for rent located in a serene environment. Features b.. 
"NEPA ROAD, PHASE 4,Kubwa Abuja","₦ 900,000",2 beds,0 baths,0 Toilets,A spacious newly built 2 bedroom flat is for rent at nepa road phase 4 kubwa. R.. 
BY LIVING FAITH CHURCH Jahi Abuja,"₦ 1,500,000",2 beds,0 baths,0 Toilets,"Well built and standard 2bedroom flat in Jahi, road is not yet tarred but seriou.. "
-Garki 1 Abuja,"₦ 850,000",2 beds,0 baths,0 Toilets,"2 bedrooms flat for rent at garki - fct abuja rent: n850, 000 apro global rea.. "
....Apo Abuja,"₦ 4,000,000",0 beds,0 baths,0 Toilets,"Nicely Finished 3 Bedroom Flat + a Bq Serene and quite environment, serviced wit.. "
- Mpape Abuja,"₦ 500,000",3 beds, 2 baths,0 Toilets,"HOT WATER, DINING AREA, BALCONY, KITCHEN CABINETS, POP CEILING, PRE PAID METER, .. "
BEHIND NEXT CASH AND CARRY SHOPPING MALLJahi Abuja,"₦ 500,000",1 beds,0 baths,0 Toilets,1 bedroom flat with 1 toilet and kitchen cabinets comes along with Air conditio.. 
-Jahi Abuja,"₦ 350,000",1 beds,0 baths,0 Toilets,Newly built self contain in jahi one behind next cash and carry quite spacious a.. 
SUNCITY ESTATELokogoma Abuja,"₦ 1,500,000",2 beds,0 baths,0 Toilets,Spacious and Adorable two bedroom apartment located in a serene residential esta.. 
-Durumi Abuja,"₦ 2,200,000",3 beds,0 baths,0 Toilets,Brand new 3bedroom flat all room ensuit at durumi in good environment rent and s.. 
"Sabon Lugbe, RIVER PARK ESTATE CLUSTER 5Lugbe Abuja","₦ 1,400,000",2 beds,3 baths,0 Toilets,A newly built 2 bedroom at cluster 5 river park estate with good light and water.. 
ZONE E EXTENSIONApo Abuja,"₦ 1,500,000",2 beds,0 baths,0 Toilets,The apartment is finished with exquisite modern finishing... The walls of the th.. 
-Jahi Abuja,"₦ 2,500,000",2 beds,0 baths,0 Toilets,"A very cute house, cleaner than most new houses. serviced with generator,corpora.. "
Arab roadKubwa Abuja,"₦ 800,000",2 beds,0 baths,0 Toilets,A newly built and spacious 2 bedroom flat to be completed in few days is for re.. 
-Utako Abuja,"₦ 3,400,000",3 beds,0 baths,0 Toilets,renovated 3 bedroom serviced apartment @ utako.. 
-Lugbe Abuja,"₦ 800,000",2 beds,0 baths,0 Toilets,It’s an estate apartment & it’s meant for quality incline individuals & it has b.. 
"Dutse-Alhaji, SAGWARI ESTATECentral Area Abuja","₦ 1,000,000",2 beds,0 baths,0 Toilets,newly built two bedroom apartment for rent in Sagwari all ensuit and very spacio.. 
FHALugbe Abuja,"₦ 400,000",1 beds,0 baths,0 Toilets,"Affordable 1 Bedroom Flat for rent in Federal Housing, Lugbe Facilities. ?gate.. "
- Wuye Abuja,"₦ 650,000",1 beds,0 baths,0 Toilets,Very clean self contain at wuye with state of the art finishing.tarrred road lea.. 
ARAB ROAD BY SUN RISE HOTELKubwa Abuja,"₦ 450,000",1 beds,0 baths,0 Toilets,the house is in a good location where there is constant water and light.. 
DUTSE SOKALEGwarinpa Abuja,"₦ 300,000",1 beds,0 baths,0 Toilets,standard new self contain for in dutse sokale with water pop ceiling water a.. 
ALAITA/CHIKA LUGBE AIRPORT ROAD..Lugbe Abuja,"₦ 270,000",1 beds,0 baths,0 Toilets,In a cool and perfect environment close to the express and Gateway shoprite..... 
Close to Villa off Queen Elizabeth street Asokoro Abuja,"₦ 650,000",beds, baths,1 Toilets,"Specious self contain very big room with kitchen, toilet and bathtub, water and .. "
CLOSE TO GALADIMMA GATEGwarinpa Abuja,"₦ 450,000",1 beds,0 baths,0 Toilets,"Spacious room nice compound, nice estate,cool environment, for inspection pls ca.. "
Cbn estateApo Abuja,"₦ 650,000",1 beds,0 baths,0 Toilets,It a newly built house in an estate around Kabusa junction around shoprite spaci.. 
Area1 DurumiDurumi Abuja,"₦ 1,650,000",3 beds,0 baths,4 Toilets,"For rent newly built 3 bedrooms block of flat in area 1 durumi 1.5m, service cha.. "
"BEHIND ST LUKE CATHOLIC CHURCH, CHANNEL 8,Kubwa Abuja","₦ 130,000",1 beds,1 baths,0 Toilets,"HAS PRE-PAID METER, TILED FLOOR, KITCHEN SHELF.. "
mainGwarinpa Abuja,"₦ 1,500,000",2 beds,0 baths,0 Toilets,Its a clean and neat house.. 
DUTSE SOKALEDuboyi Abuja,"₦ 170,000",1 beds,0 baths,0 Toilets,nice self-contained for rent in dutse sokale in a fenced compound with repaid.. 
"ZONE C, DUTSE SOKALEDuboyi Abuja","₦ 200,000",1 beds,1 baths,0 Toilets,"One standard unit of sefcon located at dutse sokale, fenced with gate, very clos.. "
