neighborhood,price,beds,baths,toilets,extra
"Yaba, Lagos. Yaba Lagos","₦ 1,500,000",2 beds,2 baths,3 Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Fadeyi Shomolu Lagos,"₦ 800,000",2 beds,2 baths,3 Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Ifako Gbagada Gbagada Lagos,"₦ 850,000",2 beds,3 baths,3 Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Abule Ijesha Yaba Lagos,"₦ 200,000",beds, baths, Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Mende Maryland Lagos,"₦ 250,000",1 beds,1 baths,1 Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Harmony EstateIfako Gbagada Gbagada Lagos,"₦ 550,000",1 beds,1 baths,1 Toilets,Newly BuiltTOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Ikeja Gra Ikeja Lagos,"₦ 900,000",1 beds,2 baths,2 Toilets,TOLET OWOROSOKI LETTING Very lovely an standard minflat at oworosoki Well t.. 
Ayobo Ipaja Lagos,"₦ 330,000",2 beds,2 baths,3 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
...Mende Maryland Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Oregun Ikeja Lagos,"₦ 1,300,000",2 beds, baths, Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Mende, MarylandMende Maryland Lagos","₦ 600,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Mende Maryland Lagos,"₦ 700,000",2 beds,2 baths,2 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Onike, Yaba.Onike Yaba Lagos","₦ 600,000",beds, baths, Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
off bode thomasBode Thomas Surulere Lagos,"₦ 900,000",1 beds,1 baths,1 Toilets,Newly BuiltVery decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Oworonshoki Gbagada Lagos,"₦ 500,000",2 beds, baths, Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Ikeja Gra Ikeja Lagos,"₦ 750,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Mende Maryland Lagos,"₦ 750,000",2 beds,2 baths,2 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Mafoluku Oshodi Lagos,"₦ 200,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
-Ogudu Orike Ogudu Lagos,"₦ 1,300,000",2 beds,3 baths,3 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Pedro road, ShomoluShomolu Shomolu Lagos","₦ 1,000,000",3 beds,3 baths,4 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Anthony Village Maryland Lagos,"₦ 1,300,000",3 beds,3 baths,3 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Yaba, Lagos.Yaba Lagos","₦ 1,000,000",1 beds,2 baths,2 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Palmgroove Shomolu Lagos,"₦ 350,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Oworonshoki Gbagada Lagos,"₦ 200,000",1 beds,1 baths,1 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Oworonshoki, GbagadaOworonshoki Gbagada Lagos","₦ 550,000",2 beds,2 baths,3 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
Millenuim Ups Gbagada Lagos,"₦ 800,000",2 beds,2 baths,2 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Off Adetola, Aguda SurulereAguda Surulere Lagos","₦ 1,000,000",3 beds,4 baths,4 Toilets,Very decent and spacious 2 bedroom in a Serene environment @ oworo very acces.. 
"Alagomeji, Yaba.Alagomeji Yaba Lagos","₦ 1,500,000",3 beds,3 baths,4 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
"Shomolu, Lagos.Shomolu Shomolu Lagos","₦ 1,300,000",3 beds,3 baths,4 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Ori Oke Ejigbo Ikotun Igando Lagos,"₦ 700,000",3 beds,3 baths,4 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
...Ikeja Gra Ikeja Lagos,"₦ 2,500,000",2 beds,2 baths,2 Toilets,"Newly Built2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Pedro roadBariga Shomolu Lagos,"₦ 450,000",1 beds,2 baths,2 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
off toyin streetToyin Street Ikeja Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
...Alagomeji Yaba Lagos,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Isheri North Ojodu Lagos,"₦ 900,000",2 beds, baths, Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
OkerubeAbaranje Ikotun Igando Lagos,"₦ 250,000",1 beds, baths, Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Ifako Ogba Ogba Lagos,"₦ 750,000",2 beds, baths, Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Off Victoria lslandVictoria Island Extension Victoria Island Lagos,"₦ 2,000,000",2 beds,2 baths,2 Toilets,"Newly Built2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Baruwa Ipaja Lagos,"₦ 400,000",3 beds,3 baths,3 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Lekki Phase 1 Lekki Lagos,"₦ 2,000,000",2 beds,2 baths,3 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Ogba Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
...Coker Road Ilupeju Lagos,"₦ 350,000",1 beds,1 baths,1 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Aguda(ogba) Ogba Lagos,"₦ 350,000",1 beds, baths, Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Off bode thomasBode Thomas Surulere Lagos,"₦ 1,500,000",3 beds,4 baths,3 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Simisola street Ogunlana Surulere Lagos,"₦ 700,000",1 beds,1 baths,1 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Omole Phase 2 Ojodu Lagos,"₦ 1,200,000",2 beds,3 baths,3 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
Ifako Ogba Ogba Lagos,"₦ 600,000",1 beds,1 baths,2 Toilets,"2 Bedroom in Isheri North GRA Estate, Ojodu for N900k Yearly All round tiles F.. "
"off western avenue,Alaka Estate Surulere Lagos","₦ 600,000",1 beds,1 baths,1 Toilets,"Serviced Newly BuiltThis property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Ibudun Western Avenue Surulere Lagos,"₦ 450,000",1 beds,1 baths,1 Toilets,"Newly BuiltThis property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Bariga Shomolu Lagos,"₦ 250,000",1 beds,1 baths,1 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Lekki Phase 2 Lekki Lagos,"₦ 600,000",1 beds, 1 baths,1 Toilets,"Newly BuiltThis property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Akoka Yaba Lagos,"₦ 700,000",1 beds,2 baths,2 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
...Oworonshoki Gbagada Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Of lawasonLawanson Surulere Lagos,"₦ 450,000",1 beds,1 baths,2 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
PEDROPhase 1 Gbagada Lagos,"₦ 2,000,000",3 beds,4 baths,4 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
"Alagomeji, YabaAlagomeji Yaba Lagos","₦ 800,000",2 beds,2 baths,2 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Abule Egba Abule Egba Lagos,"₦ 900,000",3 beds,3 baths,3 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
PedroPhase 1 Gbagada Lagos,"₦ 1,000,000",2 beds,2 baths,2 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Mende Maryland Lagos,"₦ 1,200,000",3 beds,4 baths,4 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
"Off Commercial Avenue, Sabo, Yaba.Sabo Yaba Lagos","₦ 1,500,000",2 beds,2 baths,3 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Off Western avenueWestern Avenue Surulere Lagos,"₦ 1,000,000",2 beds,2 baths,2 Toilets,"Newly BuiltThis property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Abule Egba Lagos,"₦ 150,000",1 beds,1 baths,1 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
"mangoro,ikejaMangoro Ikeja Lagos","₦ 250,000",1 beds,1 baths,1 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
"Alagomeji, Yaba.Alagomeji Yaba Lagos","₦ 1,200,000",3 beds,3 baths,4 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Opebi Ikeja Lagos,"₦ 1,200,000",2 beds, baths, Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Off Admiralty WayLekki Phase 1 Lekki Lagos,"₦ 1,000,000",1 beds,2 baths,2 Toilets,"ServicedThis property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Ifako Gbagada Gbagada Lagos,"₦ 500,000",1 beds,2 baths,2 Toilets,"This property is located at gbagada at pedro in a serene enviroment, decent mode.. "
Off Admiralty WayLekki Phase 1 Lekki Lagos,"₦ 1,000,000",1 beds,1 baths,1 Toilets,"ServicedMini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Gbagada extensionIfako Gbagada Gbagada Lagos,"₦ 500,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
-Ogba Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Isaac johnFadeyi Shomolu Lagos,"₦ 450,000",1 beds,1 baths, Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"Orisubare, AlimoshoOrisunbare Alimosho Lagos","₦ 500,000",2 beds,0 baths,0 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Chevron Lekki Chevron Lekki Lagos,"₦ 1,000,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Iseyin off adeshina Ijesha Surulere Lagos,"₦ 1,000,000",3 beds,4 baths,4 Toilets,"Newly BuiltMini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"alausa,ikejaAlausa Ikeja Lagos","₦ 400,000",1 beds,1 baths,1 Toilets,"Newly BuiltMini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"Pedro road, ShomoluShomolu Lagos","₦ 600,000",2 beds,1 baths,2 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Ayobo Ipaja Lagos,"₦ 400,000",3 beds,3 baths,3 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Surulere Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
NnobiKilo Marsha Surulere Lagos,"₦ 600,000",1 beds,1 baths,1 Toilets,"Newly BuiltMini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"Lavender Court, Off Herbert Macaulay Way, Yaba, Lagos.Yaba Lagos","₦ 2,000,000",3 beds,3 baths,4 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Kosofe Kosofe Ikosi Lagos,"₦ 500,000",1 beds, baths, Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Mende Maryland Lagos,"₦ 750,000",2 beds,2 baths,2 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
...Lekki Phase 2 Lekki Lagos,"₦ 1,500,000",1 beds,1 baths,1 Toilets,"Newly BuiltMini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Iyanera. AgbaraOkokomaiko Ojo Lagos,"₦ 170,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"Off Herbert Macaulay Way, Yaba.Yaba Lagos","₦ 500,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
Precisely at Phase 2 extensionPhase 2 Gbagada Lagos,"₦ 450,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
"Pedro road, ShomoluShomolu Lagos","₦ 180,000",1 beds,1 baths,1 Toilets,"Mini Flat for letting at Alausa,ikeja.The rent is 400,000 naira per anum,minimum.. "
-Ayobo Ipaja Lagos,"₦ 530,000",2 beds,0 baths,0 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
"In a Gated & Calm Environment in Yaba, Lagos.Yaba Lagos","₦ 1,200,000",3 beds,3 baths,3 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Ayobo Ipaja Lagos,"₦ 220,000",2 beds,2 baths,3 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Mende Maryland Lagos,"₦ 1,600,000",3 beds,3 baths,3 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Phase 2 Gbagada Lagos,"₦ 600,000",1 beds,2 baths,2 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
"Off Toyin Street,IkejaToyin Street Ikeja Lagos","₦ 500,000",1 beds,1 baths,2 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
"off awolowo way,ikejaObafemi Awolowo Way Ikeja Lagos","₦ 450,000",1 beds,1 baths,1 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Soluyi Gbagada Lagos,"₦ 900,000",3 beds,3 baths,4 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Phase 2 Gbagada Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
"Yaba, Lagos.Yaba Lagos","₦ 800,000",3 beds,3 baths,4 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
gra ikejaIkeja Gra Ikeja Lagos,"₦ 750,000",1 beds,1 baths,2 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
...Akoka Yaba Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
"Alapere, ketuKetu Lagos","₦ 450,000",1 beds,1 baths,1 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
-Aguda Surulere Lagos,"₦ 900,000",2 beds,3 baths,2 Toilets,Newly BuiltThis property is located in gbagada at soluyi it's consist of a spacious three b.. 
Abule Egba Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Anthony Village Maryland Lagos,"₦ 1,000,000",2 beds,2 baths,3 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Iju Ishaga Agege Lagos,"₦ 700,000",2 beds, baths, Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Off lawansonLawanson Surulere Lagos,"₦ 750,000",2 beds,3 baths,3 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
...Baruwa Ipaja Lagos,"₦ 300,000",1 beds,1 baths,2 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Yaba GRA.Yaba Lagos,"₦ 2,500,000",3 beds,3 baths,4 Toilets,This property is located in gbagada at soluyi it's consist of a spacious three b.. 
Akoka Yaba Lagos,"₦ 800,000",2 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Anthony Village Maryland Lagos,"₦ 1,200,000",2 beds,3 baths,3 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Ikota LekkiIkota Lekki Lagos,"₦ 700,000",1 beds,1 baths,1 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
"onipetesi estate,mangoroMangoro Ikeja Lagos","₦ 400,000",1 beds,1 baths,1 Toilets,Newly BuiltThis property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Egbeda Alimosho Lagos,"₦ 700,000",2 beds,3 baths,3 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
"wemabod estate,ajao road,off adeniyi jonesAdeniyi Jones Ikeja Lagos","₦ 600,000",1 beds,1 baths,1 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
.Oke Ira Ogba Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Abule Egba Lagos,"₦ 400,000",beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Iyanera - KetuOkokomaiko Ojo Lagos,"₦ 200,000",3 beds,3 baths,4 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Ebute Metta Yaba Lagos,"₦ 550,000",1 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
"Ijesha, surulereIjesha Surulere Lagos","₦ 800,000",3 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Abule Egba Lagos,"₦ 600,000",3 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Millenuim Ups Gbagada Lagos,"₦ 1,200,000",2 beds,3 baths,3 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Mende Maryland Lagos,"₦ 900,000",2 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
"Iyanera - Ketu - Ijanikin, Agbara - Alaba internationalOkokomaiko Ojo Lagos","₦ 250,000",2 beds,2 baths,3 Toilets,Newly BuiltThis property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Anthony Village Maryland Lagos,"₦ 1,000,000",2 beds,2 baths,2 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
off mobolaji bank anthony wayShonibare Estate Maryland Lagos,"₦ 1,500,000",1 beds,1 baths,1 Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
off toyin streetToyin Street Ikeja Lagos,"₦ 600,000",1 beds,1 baths,2 Toilets,Newly BuiltThis property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Akoka Yaba Lagos,"₦ 650,000",3 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
"Ladilak, BarigaBariga Shomolu Lagos","₦ 900,000",3 beds, baths, Toilets,This property is located in mende Maryland it's consist of a selfcon upstairs sp.. 
Ifako Gbagada Gbagada Lagos,"₦ 1,000,000",2 beds,3 baths,3 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
LekkiLekki Phase 1 Lekki Lagos,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Furnished ServicedVery decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Jakande - ShopriteOsapa London Lekki Lagos,"₦ 1,800,000",2 beds,2 baths,3 Toilets,Furnished Serviced Newly BuiltVery decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
...Akoka Yaba Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
On magodo graMagodo Gra Phase 1 Ojodu Lagos,"₦ 1,500,000",3 beds,3 baths,2 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Ajah Lagos,"₦ 800,000",1 beds,1 baths,1 Toilets,Serviced Newly BuiltVery decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Mende Maryland Lagos,"₦ 1,000,000",2 beds,2 baths,2 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
"Bajulaye Road, shomoluShomolu Lagos","₦ 400,000",1 beds,1 baths,1 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Anthony Village Maryland Lagos,"₦ 450,000",1 beds,1 baths,1 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
"Akoka, Yaba.Akoka Yaba Lagos","₦ 1,200,000",3 beds,3 baths,3 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
...Opebi Ikeja Lagos,"₦ 1,000,000",1 beds,0 baths,0 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Soluyi Gbagada Lagos,"₦ 1,200,000",3 beds,3 baths,3 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Peace Estate Soluyi Gbagada Lagos,"₦ 1,200,000",3 beds, baths, Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
brown roadAguda Surulere Lagos,"₦ 750,000",2 beds,1 baths,2 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Amule Ayobo Ipaja Lagos,"₦ 350,000",3 beds,0 baths,3 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Omole Phase 2 Ojodu Lagos,"₦ 2,000,000",3 beds, baths, Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
Iyanera ILOGBO Road - Alaba International RoadAjangbadi Ojo Lagos,"₦ 300,000",2 beds,2 baths,3 Toilets,Newly BuiltVery decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
...Sangotedo Ajah Lagos,"₦ 450,000",2 beds,2 baths,2 Toilets,ServicedVery decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
brown roadAguda Surulere Lagos,"₦ 300,000",beds, baths, Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
"bamako estate,opposite omole phase 1Omole Phase 1 Ojodu Lagos","₦ 400,000",1 beds,1 baths,1 Toilets,Very decent miniflat off Bajulaye road with big kitchen and cabinets upstairs .. 
"wemaboD estate,ajao roaD off aDeniyi jonesAdeniyi Jones Ikeja Lagos","₦ 650,000",1 beds,1 baths,1 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
...Ifako Gbagada Gbagada Lagos,"₦ 300,000",1 beds,1 baths,1 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
...Soluyi Gbagada Lagos,"₦ 350,000",1 beds,1 baths,1 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Phase 2 Gbagada Lagos,"₦ 1,800,000",3 beds,3 baths,3 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Millenuim Ups Gbagada Lagos,"₦ 1,600,000",2 beds,2 baths,3 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
off allen avenueAllen Avenue Ikeja Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Off ajose adeogun street.Victoria Island Extension Victoria Island Lagos,"₦ 1,200,000",1 beds,1 baths,1 Toilets,"Newly BuiltDecent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Millenuim Ups Gbagada Lagos,"₦ 1,000,000",2 beds, baths, Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Mende Maryland Lagos,"₦ 650,000",1 beds,2 baths,2 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Onike Yaba Lagos,"₦ 800,000",2 beds, baths, Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
guinness areaAcme Road Ogba Lagos,"₦ 500,000",1 beds,1 baths,1 Toilets,"Newly BuiltDecent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Ogudu Orike Ogudu Lagos,"₦ 1,400,000",3 beds,4 baths,4 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
bishopOjuelegba Surulere Lagos,"₦ 800,000",2 beds,2 baths,3 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Phase 2 Gbagada Lagos,"₦ 1,300,000",2 beds,2 baths,2 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
..Ogudu Orike Ogudu Lagos,"₦ 1,200,000",2 beds,3 baths,3 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
...Opebi Ikeja Lagos,"₦ 400,000",1 beds,1 baths,1 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Abaranje Ikotun Igando Lagos,"₦ 250,000",1 beds, baths, Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
AFRED GARDENOregun Ikeja Lagos,"₦ 1,500,000",1 beds,2 baths,2 Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
"Yaba, Lagos.Yaba Lagos","₦ 700,000",beds, baths, Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
"Yaba, Lagos.Yaba Lagos","₦ 600,000",beds, baths, Toilets,"Decent 2 bed room flat for rent at millenuim estate, Gbagada All round tiles F.. "
Ifako Gbagada Gbagada Lagos,"₦ 1,200,000",3 beds,3 baths,3 Toilets,"A sizeable Mini Flat @ Odunlade Street, Somolu. With two Toilets facilities Al.. "
Oregun Ikeja Lagos,"₦ 1,000,000",1 beds,1 baths,2 Toilets,"A sizeable Mini Flat @ Odunlade Street, Somolu. With two Toilets facilities Al.. "
